"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_97695_coefficient","contrast_97695_log2fc","contrast_97695_tstat","contrast_97695_pvalue"
"14182","1419556_at","13711","Elf5","E74-like factor 5",0.3094,0.6811,0.4542,-0.085,-0.085,-1.0505,0.3132
"14183","1421029_a_at","56422","Hbs1l","Hbs1-like (S. cerevisiae)",0.3095,0.6811,0.4543,-0.0694,-0.0694,-1.1328,0.2784
"14184","1452427_s_at","57874","Hacd3","3-hydroxyacyl-CoA dehydratase 3",0.3094,0.6811,0.4541,-0.0336,-0.0336,-0.3001,0.769
"14185","1442273_at","320696","Ccdc158","coiled-coil domain containing 158",0.3095,0.6812,0.4544,-0.0932,-0.0932,-0.8708,0.4001
"14186","1421468_at","16519","Kcnj3","potassium inwardly-rectifying channel, subfamily J, member 3",0.3095,0.6812,0.4544,-0.0797,-0.0797,-1.0989,0.2923
"14187","1435940_at","13175","Dclk1","doublecortin-like kinase 1",0.3096,0.6813,0.4544,-6e-04,-6e-04,-0.011,0.9914
"14188","1429774_a_at","70681","Abraxas1","BRCA1 A complex subunit",0.3097,0.6814,0.4544,0.114,0.114,1.5758,0.1398
"14189","1448396_at","56030","Tmem131","transmembrane protein 131",0.3097,0.6815,0.4545,-0.0326,-0.0326,-0.6458,0.53
"14190","1419072_at","68312","Gstm7","glutathione S-transferase, mu 7",0.3098,0.6816,0.4546,-0.1009,-0.1009,-0.9073,0.3813
"14191","1419058_at","64424","Polr1e","polymerase (RNA) I polypeptide E",0.3098,0.6816,0.4545,-0.0094,-0.0094,-0.1242,0.9031
"14192","1428587_at","233724","Tmem41b","transmembrane protein 41B",0.3099,0.6817,0.4546,0.1421,0.1421,1.664,0.1207
"14193","1440216_at","73835","Ifitm5","interferon induced transmembrane protein 5",0.3099,0.6817,0.4546,-0.1655,-0.1655,-1.7184,0.1101
"14194","1431772_a_at","20403","Itsn2","intersectin 2",0.3101,0.6818,0.4547,0.0241,0.0241,0.242,0.8127
"14195","1460688_s_at","106840","Unc119b","unc-119 lipid binding chaperone B",0.3101,0.6819,0.4548,-0.1523,-0.1523,-2.159,0.0507
"14196","1457717_at","66039","Tmem254","transmembrane protein 254",0.3102,0.6819,0.4549,-0.206,-0.206,-2.1499,0.0516
"14197","1454864_at","233410","Zfp592","zinc finger protein 592",0.3103,0.6819,0.455,-0.0756,-0.0756,-0.9847,0.3433
"14198","1454960_at","17127","Smad3","SMAD family member 3",0.3102,0.6819,0.4548,0.0926,0.0926,1.1508,0.2711
"14199","1438663_at","226562","Prrc2c","proline-rich coiled-coil 2C",0.3102,0.6819,0.4549,-0.0108,-0.0108,-0.1609,0.8747
"14200","1460230_at","20965","Syn2","synapsin II",0.3103,0.6819,0.455,-0.0011,-0.0011,-0.0139,0.9891
"14201","1419631_at","22376","Was","Wiskott-Aldrich syndrome",0.3102,0.6819,0.4548,0.0442,0.0442,0.5248,0.6088
"14202","1426406_at","67956","Kmt5a","lysine methyltransferase 5A",0.3103,0.6819,0.455,-0.2173,-0.2173,-2.519,0.0261
"14203","1426500_at","57295","Icmt","isoprenylcysteine carboxyl methyltransferase",0.3102,0.6819,0.4549,-0.0341,-0.0341,-0.571,0.578
"14204","1453028_at","70802","Pwwp2a","PWWP domain containing 2A",0.3103,0.6819,0.455,0.0611,0.0611,0.6568,0.5231
"14205","1418744_s_at","57816","Tesc","tescalcin",0.3104,0.6819,0.4551,-0.0264,-0.0264,-0.3765,0.7128
"14206","1447207_at","414872","Zyg11b","zyg-ll family member B, cell cycle regulator",0.3104,0.682,0.4552,0.2192,0.2192,2.5515,0.0246
"14207","1430394_a_at","56325","Abcb9","ATP-binding cassette, sub-family B member 9",0.3104,0.682,0.4552,0.0179,0.0179,0.1379,0.8925
"14208","1434706_at","70675","Vcpip1","valosin containing protein (p97)/p47 complex interacting protein 1",0.3105,0.682,0.4552,-0.0994,-0.0994,-1.395,0.1871
"14209","1438631_x_at","234875","Ttc13","tetratricopeptide repeat domain 13",0.3104,0.682,0.4552,0.0672,0.0672,1.0398,0.3179
"14210","1448792_a_at","13107","Cyp2f2","cytochrome P450, family 2, subfamily f, polypeptide 2",0.3105,0.682,0.4553,-0.3145,-0.3145,-1.9894,0.0688
"14211","1418220_at","14238","Foxf2","forkhead box F2",0.3104,0.682,0.4551,-0.0947,-0.0947,-0.9559,0.3571
"14212","1440256_at","243923","Rgs9bp","regulator of G-protein signalling 9 binding protein",0.3105,0.682,0.4553,-0.0597,-0.0597,-0.8138,0.4308
"14213","1430169_at","69318","Fam24b","family with sequence similarity 24 member B",0.3105,0.682,0.4553,-0.1756,-0.1756,-2.0792,0.0586
"14214","1456231_at","237625","Pla2g3","phospholipase A2, group III",0.3106,0.682,0.4553,0.1106,0.1106,0.9779,0.3465
"14215","1426601_at","224674","Slc37a1","solute carrier family 37 (glycerol-3-phosphate transporter), member 1",0.3106,0.6821,0.4554,0.1316,0.1316,1.356,0.1989
"14216","1435235_at","53382","Txnl1","thioredoxin-like 1",0.3107,0.6822,0.4554,0.0786,0.0786,1.0893,0.2964
"14217","1426070_a_at","56543","Kcnd3","potassium voltage-gated channel, Shal-related family, member 3",0.3107,0.6822,0.4554,-0.2065,-0.2065,-2.0618,0.0604
"14218","1420139_s_at","52705","Krr1","KRR1, small subunit (SSU) processome component, homolog (yeast)",0.3107,0.6822,0.4555,0.0311,0.0311,0.4424,0.6657
"14219","1456660_a_at","71675","Sanbr","SANT and BTB domain regulator of CSR",0.3107,0.6822,0.4555,0.1881,0.1881,1.9876,0.069
"14220","1451283_at","67726","Fam114a2","family with sequence similarity 114, member A2",0.3108,0.6823,0.4555,0.0035,0.0035,0.0559,0.9563
"14221","1444163_at","330721","Nek5","NIMA (never in mitosis gene a)-related expressed kinase 5",0.3108,0.6823,0.4555,0.1136,0.1136,1.1323,0.2786
"14222","1424866_at","216835","Usp43","ubiquitin specific peptidase 43",0.3108,0.6823,0.4556,-0.1516,-0.1516,-1.5163,0.1541
"14223","1450803_at","18205","Ntf3","neurotrophin 3",0.3109,0.6824,0.4556,-0.1047,-0.1047,-0.5635,0.583
"14224","1418586_at","11515","Adcy9","adenylate cyclase 9",0.3109,0.6824,0.4556,0.1526,0.1526,2.3066,0.0387
"14225","1422734_a_at","17863","Myb","myeloblastosis oncogene",0.311,0.6825,0.4558,0.2608,0.2608,2.0504,0.0617
"14226","1415720_s_at","66591","Mad2l1bp","MAD2L1 binding protein",0.311,0.6825,0.4556,0.006,0.006,0.0902,0.9296
"14227","1436311_at","216766","Gemin5","gem nuclear organelle associated protein 5",0.311,0.6825,0.4557,-0.1986,-0.1986,-1.171,0.2632
"14228","1448329_at","11497","Adam3","ADAM metallopeptidase domain 3",0.311,0.6825,0.4557,-0.077,-0.077,-1.3469,0.2017
"14229","1425047_a_at","70873","Cnbd2","cyclic nucleotide binding domain containing 2",0.311,0.6825,0.4557,0.0383,0.0383,0.295,0.7728
"14230","1447822_x_at","70240","Ufsp1","UFM1-specific peptidase 1",0.3111,0.6825,0.4558,-0.1386,-0.1386,-1.7871,0.0979
"14231","1452368_at","110279","Bcr","BCR activator of RhoGEF and GTPase",0.3111,0.6825,0.4558,-0.0708,-0.0708,-0.6571,0.5229
"14232","1423388_at","11765","Ap1g1","adaptor protein complex AP-1, gamma 1 subunit",0.3111,0.6826,0.4558,0.1035,0.1035,1.0612,0.3085
"14233","1453827_at","68686","1110035H17Rik","RIKEN cDNA 1110035H17 gene",0.3112,0.6826,0.4559,-0.1376,-0.1376,-1.1766,0.2611
"14234","1427156_s_at","75452","Ascc2","activating signal cointegrator 1 complex subunit 2",0.3113,0.6826,0.456,-0.037,-0.037,-0.5194,0.6125
"14235","1430343_at","70699","Nup205","nucleoporin 205",0.3113,0.6826,0.456,0.0096,0.0096,0.1012,0.921
"14236","1435182_at","232933","Ccdc61","coiled-coil domain containing 61",0.3112,0.6826,0.4559,-0.1033,-0.1033,-1.4777,0.164
"14237","1417687_at","56072","Lgals12","lectin, galactose binding, soluble 12",0.3112,0.6826,0.4559,-0.2455,-0.2455,-3.5984,0.0034
"14238","1439824_at","12662","Chm","CHM Rab escort protein",0.3112,0.6826,0.4559,-0.0368,-0.0368,-0.4305,0.6741
"14239","1422055_at","17318","Mid1","midline 1",0.3113,0.6826,0.4561,-0.1495,-0.1495,-1.2682,0.2276
"14240","1424971_at","70385","Spdl1","spindle apparatus coiled-coil protein 1",0.3113,0.6826,0.456,0.1249,0.1249,1.032,0.3214
"14241","1416358_at","68294","Mfsd10","major facilitator superfamily domain containing 10",0.3114,0.6827,0.4561,-0.0611,-0.0611,-0.7304,0.4785
"14242","1453094_at","71375","Foxn3","forkhead box N3",0.3114,0.6827,0.4561,-0.1036,-0.1036,-1.4419,0.1737
"14243","1453927_at","74600","Mrpl47","mitochondrial ribosomal protein L47",0.3114,0.6827,0.4561,-0.0851,-0.0851,-0.9235,0.3731
"14244","1434035_at","23950","Dnajb6","DnaJ heat shock protein family (Hsp40) member B6",0.3115,0.6828,0.4561,-0.0593,-0.0593,-0.8303,0.4218
"14245","1449229_a_at","53886","Cdkl2","cyclin dependent kinase like 2",0.3115,0.6828,0.4562,-0.0124,-0.0124,-0.1523,0.8813
"14246","1455651_at","21750","Terf2","telomeric repeat binding factor 2",0.3117,0.6828,0.4564,0.0397,0.0397,0.6681,0.5161
"14247","1424789_at","232878","Zscan22","zinc finger and SCAN domain containing 22",0.3115,0.6828,0.4562,-0.1036,-0.1036,-1.5965,0.1351
"14248","1419674_a_at","13479","Dpep1","dipeptidase 1",0.3115,0.6828,0.4562,-0.1529,-0.1529,-1.7408,0.106
"14249","1441962_at","11689","Alox5","arachidonate 5-lipoxygenase",0.3117,0.6828,0.4565,-0.112,-0.112,-1.1999,0.2522
"14250","1436791_at","22418","Wnt5a","wingless-type MMTV integration site family, member 5A",0.3117,0.6828,0.4565,-0.0023,-0.0023,-0.023,0.982
"14251","1456041_at","74718","Snx16","sorting nexin 16",0.3117,0.6828,0.4564,-0.1519,-0.1519,-2.0019,0.0673
"14252","1418213_at","94179","Krt23","keratin 23",0.3116,0.6828,0.4563,-0.1237,-0.1237,-1.1385,0.276
"14253","1426881_at","100763","Ube3c","ubiquitin protein ligase E3C",0.3117,0.6828,0.4565,0.0096,0.0096,0.1783,0.8613
"14254","1449894_at","67580","Lrrc18","leucine rich repeat containing 18",0.3118,0.6828,0.4566,0.2923,0.2923,3.4933,0.0041
"14255","1434530_at","23966","Tenm4","teneurin transmembrane protein 4",0.3118,0.6828,0.4566,-0.0433,-0.0433,-0.6154,0.5492
"14256","1428157_at","14702","Gng2","guanine nucleotide binding protein (G protein), gamma 2",0.3119,0.6829,0.4567,0.2855,0.2855,2.5472,0.0248
"14257","1416791_a_at","53319","Nxf1","nuclear RNA export factor 1",0.3121,0.6829,0.4569,-0.0593,-0.0593,-0.8574,0.4072
"14258","1430160_at","70797","Ankib1","ankyrin repeat and IBR domain containing 1",0.3121,0.6829,0.4569,-0.0078,-0.0078,-0.1026,0.9199
"14259","1439683_at","101243624","Gm29811","predicted gene, 29811",0.312,0.6829,0.4569,-0.0833,-0.0833,-0.7569,0.463
"14260","1453551_at","77782","Polq","polymerase (DNA directed), theta",0.3121,0.6829,0.457,-0.0388,-0.0388,-0.3666,0.72
"14261","1418114_at","19664","Rbpj","recombination signal binding protein for immunoglobulin kappa J region",0.312,0.6829,0.4568,0.0925,0.0925,1.1304,0.2793
"14262","1417294_at","110198","Akr7a5","aldo-keto reductase family 7, member A5",0.312,0.6829,0.4569,-0.0717,-0.0717,-0.9482,0.3608
"14263","1428725_at","17344","Pias2","protein inhibitor of activated STAT 2",0.312,0.6829,0.4568,-0.0413,-0.0413,-0.6054,0.5556
"14264","1441588_at","63830","Kcnq1ot1","KCNQ1 overlapping transcript 1",0.3119,0.6829,0.4567,-0.0035,-0.0035,-0.0292,0.9772
"14265","1429355_at","70426","Tekt5","tektin 5",0.312,0.6829,0.4567,-0.0284,-0.0284,-0.2275,0.8237
"14266","1425286_at","214301","Crygn","crystallin, gamma N",0.3121,0.6829,0.4571,-0.123,-0.123,-0.8944,0.3879
"14267","1452832_s_at","110911","Cds2","CDP-diacylglycerol synthase 2",0.3122,0.6829,0.4571,-0.0366,-0.0366,-0.6862,0.505
"14268","1429572_at","70918","Nsun7","NOL1/NOP2/Sun domain family, member 7",0.3122,0.683,0.4571,0.0155,0.0155,0.2118,0.8357
"14269","1416381_a_at","54683","Prdx5","peroxiredoxin 5",0.3123,0.6831,0.4572,-0.0365,-0.0365,-0.5728,0.5768
"14270","1425046_at","228802","Bpifb5","BPI fold containing family B, member 5",0.3123,0.6831,0.4572,-0.068,-0.068,-0.6189,0.547
"14271","1418515_at","17765","Mtf2","metal response element binding transcription factor 2",0.3126,0.6834,0.4573,0.0843,0.0843,1.0781,0.3011
"14272","1428871_at","74026","Msl1","male specific lethal 1",0.3125,0.6834,0.4573,-0.1139,-0.1139,-1.6642,0.1207
"14273","1418636_at","27049","Etv3","ets variant 3",0.3125,0.6834,0.4573,0.0464,0.0464,0.4724,0.6447
"14274","1435393_at","17199","Mc1r","melanocortin 1 receptor",0.3127,0.6835,0.4574,-0.1126,-0.1126,-0.8602,0.4057
"14275","1428043_a_at","12763","Cmah","cytidine monophospho-N-acetylneuraminic acid hydroxylase",0.3126,0.6835,0.4574,-0.0058,-0.0058,-0.0754,0.9411
"14276","1455508_at","320541","Slc35e2","solute carrier family 35, member E2",0.3126,0.6835,0.4574,-0.0271,-0.0271,-0.4741,0.6435
"14277","1420085_at","14175","Fgf4","fibroblast growth factor 4",0.3128,0.6836,0.4575,-0.1755,-0.1755,-2.8404,0.0143
"14278","1455149_at","59009","Sh3rf1","SH3 domain containing ring finger 1",0.3128,0.6837,0.4575,-0.0018,-0.0018,-0.0199,0.9844
"14279","1445558_at","319982","5930430L01Rik","RIKEN cDNA 5930430L01 gene",0.3128,0.6837,0.4575,-0.2446,-0.2446,-1.324,0.209
"14280","1432218_a_at","74035","Nol9","nucleolar protein 9",0.3129,0.6837,0.4576,0.0384,0.0384,0.5064,0.6213
"14281","1455190_at","14708","Gng7","guanine nucleotide binding protein (G protein), gamma 7",0.3128,0.6837,0.4575,-0.0452,-0.0452,-0.47,0.6464
"14282","1431619_a_at","94245","Dtnbp1","dystrobrevin binding protein 1",0.3129,0.6837,0.4576,-0.0095,-0.0095,-0.1821,0.8584
"14283","1456006_at","12125","Bcl2l11","BCL2 like 11",0.313,0.6839,0.4577,0.1104,0.1104,0.9383,0.3657
"14284","1438833_at","76464","Knl1","kinetochore scaffold 1",0.3131,0.6839,0.4577,0.021,0.021,0.2913,0.7756
"14285","1440777_x_at","19220","Ptgfr","prostaglandin F receptor",0.3131,0.684,0.4577,-0.1274,-0.1274,-1.4945,0.1596
"14286","1419098_at","13830","Stom","stomatin",0.3132,0.684,0.4579,0.1434,0.1434,1.2817,0.223
"14287","1445532_at","244281","Myo16","myosin XVI",0.3131,0.684,0.4578,-0.0335,-0.0335,-0.4839,0.6367
"14288","1416582_a_at","12015","Bad","BCL2-associated agonist of cell death",0.3131,0.684,0.4578,-0.0832,-0.0832,-1.251,0.2336
"14289","1423684_at","15387","Hnrnpk","heterogeneous nuclear ribonucleoprotein K",0.3132,0.684,0.4579,0.0707,0.0707,1.29,0.2202
"14290","1431781_at","106369","Ypel1","yippee like 1",0.3132,0.684,0.4579,-0.087,-0.087,-0.9914,0.3401
"14291","1438407_at","319901","Dsel","dermatan sulfate epimerase-like",0.3134,0.6843,0.4581,-0.0488,-0.0488,-0.7175,0.4862
"14292","1416950_at","106869","Tnfaip8","tumor necrosis factor, alpha-induced protein 8",0.3134,0.6843,0.4579,-0.0506,-0.0506,-0.7208,0.4841
"14293","1436419_a_at","67522","1700097N02Rik","RIKEN cDNA 1700097N02 gene",0.3134,0.6843,0.458,-0.1793,-0.1793,-0.899,0.3855
"14294","1448127_at","20133","Rrm1","ribonucleotide reductase M1",0.3134,0.6843,0.458,-0.0031,-0.0031,-0.0417,0.9674
"14295","1420700_s_at","64931","Izumo1r","IZUMO1 receptor, JUNO",0.3134,0.6843,0.458,-0.0629,-0.0629,-0.8535,0.4093
"14296","1429521_at","67667","Alkbh8","alkB homolog 8, tRNA methyltransferase",0.3135,0.6844,0.4581,0.0126,0.0126,0.1891,0.853
"14297","1449622_s_at","54411","Atp6ap1","ATPase, H+ transporting, lysosomal accessory protein 1",0.3136,0.6844,0.4581,-0.0021,-0.0021,-0.0373,0.9708
"14298","1448520_at","140917","Dclre1b","DNA cross-link repair 1B",0.3139,0.6844,0.4586,0.0126,0.0126,0.1466,0.8858
"14299","1423353_at","83691","Crispld1","cysteine-rich secretory protein LCCL domain containing 1",0.3138,0.6844,0.4584,-0.0218,-0.0218,-0.2158,0.8326
"14300","1434437_x_at","20135","Rrm2","ribonucleotide reductase M2",0.314,0.6844,0.4587,0.1922,0.1922,1.4094,0.1829
"14301","1451114_at","67213","Cmtm6","CKLF-like MARVEL transmembrane domain containing 6",0.314,0.6844,0.4588,0.0366,0.0366,0.5047,0.6225
"14302","1434057_at","230075","Ndufb6","NADH:ubiquinone oxidoreductase subunit B6",0.3136,0.6844,0.4581,-0.0662,-0.0662,-1.0431,0.3164
"14303","1415976_a_at","52502","Carhsp1","calcium regulated heat stable protein 1",0.3139,0.6844,0.4585,0.0263,0.0263,0.2612,0.7982
"14304","1441257_x_at","105246071","4930509G22Rik","RIKEN cDNA 4930509G22 gene",0.3139,0.6844,0.4585,0.0145,0.0145,0.1706,0.8672
"14305","1456135_s_at","19303","Pxn","paxillin",0.3138,0.6844,0.4583,-0.0701,-0.0701,-1.0336,0.3207
"14306","1442499_at","321022","Cdv3","carnitine deficiency-associated gene expressed in ventricle 3",0.3136,0.6844,0.4582,-0.0199,-0.0199,-0.2507,0.8061
"14307","1416902_a_at","12859","Cox5b","cytochrome c oxidase subunit 5B",0.3141,0.6844,0.4589,-0.0682,-0.0682,-1.1383,0.2761
"14308","1431598_a_at","16876","Lhx9","LIM homeobox protein 9",0.3137,0.6844,0.4582,-0.2091,-0.2091,-2.0067,0.0667
"14309","1453769_at","70466","Ckap2l","cytoskeleton associated protein 2-like",0.3136,0.6844,0.4582,0.0219,0.0219,0.2037,0.8418
"14310","1437409_s_at","215798","Adgrg6","adhesion G protein-coupled receptor G6",0.314,0.6844,0.4588,0.1606,0.1606,1.2497,0.2341
"14311","1423278_at","19272","Ptprk","protein tyrosine phosphatase receptor type K",0.3139,0.6844,0.4585,-0.0358,-0.0358,-0.4896,0.6328
"14312","1426747_at","27406","Abcf3","ATP-binding cassette, sub-family F member 3",0.314,0.6844,0.4587,0.0557,0.0557,0.8726,0.3991
"14313","1422862_at","56376","Pdlim5","PDZ and LIM domain 5",0.3139,0.6844,0.4585,0.0217,0.0217,0.2419,0.8127
"14314","1433646_at","218506","Mrps27","mitochondrial ribosomal protein S27",0.3141,0.6845,0.4589,0.0433,0.0433,0.6956,0.4993
"14315","1451192_a_at","72354","Ttc4","tetratricopeptide repeat domain 4",0.3141,0.6845,0.4589,0.0941,0.0941,1.3159,0.2116
"14316","1433477_at","109934","Abr","active BCR-related gene",0.3142,0.6846,0.459,-0.0497,-0.0497,-0.8664,0.4025
"14317","1440204_at","67293","3110039M20Rik","RIKEN cDNA 3110039M20 gene",0.3143,0.6846,0.459,-0.1642,-0.1642,-1.7461,0.1051
"14318","1451447_at","103841","Cuedc1","CUE domain containing 1",0.3143,0.6846,0.4591,-0.3194,-0.3194,-0.9633,0.3535
"14319","1456092_at","212919","Kctd7","potassium channel tetramerisation domain containing 7",0.3143,0.6846,0.4591,-0.1646,-0.1646,-1.6873,0.1161
"14320","1454744_at","219114","Ska3","spindle and kinetochore associated complex subunit 3",0.3143,0.6847,0.4591,0.0549,0.0549,0.7193,0.4851
"14321","1429554_at","68112","Entr1","endosome associated trafficking regulator 1",0.3144,0.6847,0.4591,0.0902,0.0902,0.8933,0.3884
"14322","1419739_at","22004","Tpm2","tropomyosin 2, beta",0.3144,0.6848,0.4591,0.0966,0.0966,1.3333,0.206
"14323","1453813_at","74603","Cd200r3","CD200 receptor 3",0.3144,0.6848,0.4592,-0.1527,-0.1527,-2.4297,0.0308
"14324","1419289_a_at","20972","Syngr1","synaptogyrin 1",0.3145,0.6848,0.4592,-0.0346,-0.0346,-0.3431,0.7371
"14325","1447309_at","105245474","Gm40923","predicted gene, 40923",0.3145,0.6848,0.4592,-0.0503,-0.0503,-0.7022,0.4953
"14326","1457496_at","100504350","Gm14169","predicted gene 14169",0.3146,0.6848,0.4593,-0.0486,-0.0486,-0.5782,0.5733
"14327","1419370_a_at","67532","Mfap1a","microfibrillar-associated protein 1A",0.3146,0.6848,0.4593,-0.0107,-0.0107,-0.1592,0.876
"14328","1428872_at","74026","Msl1","male specific lethal 1",0.3146,0.6848,0.4593,-0.1232,-0.1232,-1.9456,0.0743
"14329","1448809_at","110750","Cse1l","chromosome segregation 1 like",0.3146,0.6848,0.4593,0.0232,0.0232,0.4184,0.6827
"14330","1459982_a_at","11831","Aqp6","aquaporin 6",0.3148,0.6849,0.4595,0.0089,0.0089,0.0842,0.9342
"14331","1438435_at","66190","Acer3","alkaline ceramidase 3",0.3147,0.6849,0.4595,0.0816,0.0816,1.3031,0.2158
"14332","1429125_at","474156","Zbtb9","zinc finger and BTB domain containing 9",0.3147,0.6849,0.4595,-0.1508,-0.1508,-2.0036,0.0671
"14333","1419065_at","66650","Nepn","nephrocan",0.3148,0.6849,0.4596,-0.0293,-0.0293,-0.2399,0.8143
"14334","1415899_at","16477","Junb","jun B proto-oncogene",0.3148,0.6849,0.4596,-0.1076,-0.1076,-0.6035,0.5569
"14335","1417183_at","56445","Dnaja2","DnaJ heat shock protein family (Hsp40) member A2",0.315,0.685,0.4598,0.051,0.051,0.5564,0.5877
"14336","1445278_at","243897","Ggn","gametogenetin",0.3152,0.685,0.4601,-0.166,-0.166,-1.4111,0.1824
"14337","1429778_at","71648","Optn","optineurin",0.3151,0.685,0.46,0.1357,0.1357,1.7314,0.1077
"14338","1438262_at","110891","Slc8a2","solute carrier family 8 (sodium/calcium exchanger), member 2",0.3151,0.685,0.46,-0.1343,-0.1343,-1.0901,0.296
"14339","1423387_at","67151","Psmd9","proteasome (prosome, macropain) 26S subunit, non-ATPase, 9",0.315,0.685,0.4598,-0.019,-0.019,-0.2106,0.8366
"14340","1417557_at","66530","Ubxn6","UBX domain protein 6",0.315,0.685,0.4599,-0.0308,-0.0308,-0.4251,0.678
"14341","1450278_at","21338","Tacr3","tachykinin receptor 3",0.3151,0.685,0.46,0.0075,0.0075,0.0801,0.9374
"14342","1439788_at","408022","Primpol","primase and polymerase (DNA-directed)",0.315,0.685,0.4598,0.026,0.026,0.265,0.7953
"14343","1425712_at","223631","Ly6g2","lymphocyte antigen 6 family member G2",0.3151,0.685,0.4599,-0.0258,-0.0258,-0.3279,0.7483
"14344","1459737_s_at","22139","Ttr","transthyretin",0.3149,0.685,0.4597,0.0417,0.0417,0.8229,0.4258
"14345","1448346_at","12631","Cfl1","cofilin 1, non-muscle",0.3149,0.685,0.4597,-0.0756,-0.0756,-0.6265,0.5422
"14346","1417227_at","72039","Mccc1","methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)",0.315,0.685,0.4598,0.0333,0.0333,0.5128,0.6169
"14347","1446814_at","11872","Art2b","ADP-ribosyltransferase 2b",0.3152,0.685,0.4601,0.038,0.038,0.3801,0.7102
"14348","1446058_at","100503470","Gm16619","predicted gene, 16619",0.3153,0.6851,0.4602,-0.2297,-0.2297,-2.8271,0.0146
"14349","1451466_at","67102","D16Ertd472e","DNA segment, Chr 16, ERATO Doi 472, expressed",0.3153,0.6851,0.4602,-0.1221,-0.1221,-1.5098,0.1557
"14350","1437495_at","100073351","Yy2","Yy2 transcription factor",0.3154,0.6852,0.4603,0.122,0.122,0.7958,0.4409
"14351","1450030_at","67665","Dctn4","dynactin 4",0.3154,0.6852,0.4603,0.2956,0.2956,2.9336,0.0119
