"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_140572_coefficient","contrast_140572_log2fc","contrast_140572_tstat","contrast_140572_pvalue","contrast_140573_coefficient","contrast_140573_log2fc","contrast_140573_tstat","contrast_140573_pvalue"
"13851",10486712,"99334","Zscan29","zinc finger SCAN domains 29",0.0498,0.0876,0.5681,0.2256,0.2256,2.5774,0.0242,0.1633,0.1633,1.8653,0.0867
"13852",10564520,"100302498","Snora21","small nucleolar RNA, H/ACA box 21",0.0498,0.0877,0.5682,-0.244,-0.244,-1.824,0.0931,-0.3474,-0.3474,-2.5971,0.0233
"13853",10515735,"230676","Szt2","SZT2 subunit of KICSTOR complex",0.0499,0.0877,0.5683,-0.2078,-0.2078,-2.7668,0.017,-0.0446,-0.0446,-0.5941,0.5634
"13854",10388300,"259006","Or3a4","olfactory receptor family 3 subfamily A member 4",0.0499,0.0879,0.5685,0.0178,0.0178,0.2265,0.8247,-0.1997,-0.1997,-2.544,0.0257
"13855",10424905,"20289","Scx","scleraxis scleraxis bHLH transcription factor",0.05,0.0879,0.5686,-0.1916,-0.1916,-2.5551,0.0252,-0.1426,-0.1426,-1.9019,0.0814
"13856",10385466,"24052","Sgcd","sarcoglycan, delta (dystrophin-associated glycoprotein)",0.05,0.0879,0.5687,-0.2868,-0.2868,-2.7806,0.0166,-0.114,-0.114,-1.1058,0.2905
"13857",10439463,"76916","Timmdc1","translocase of inner mitochondrial membrane domain containing 1",0.05,0.0879,0.5687,0.1278,0.1278,2.2437,0.0445,-0.0462,-0.0462,-0.8109,0.4332
"13858",10428412,"67429","Nudcd1","NudC domain containing 1",0.05,0.0879,0.5687,-0.2486,-0.2486,-2.1496,0.0526,0.1105,0.1105,0.9559,0.358
"13859",10419553,"328401","Rnase9","ribonuclease, RNase A family, 9 (non-active)",0.0501,0.088,0.5688,0.1128,0.1128,1.3158,0.2128,-0.1609,-0.1609,-1.8769,0.085
"13860",10393569,"58251","Cep295nl","CEP295 N-terminal like",0.0501,0.0881,0.5688,-0.2281,-0.2281,-2.7583,0.0173,-0.1065,-0.1065,-1.2882,0.2219
"13861",10607085,"66240","Kcne5","potassium voltage-gated channel subfamily E regulatory subunit 5",0.0501,0.0881,0.5689,0.1027,0.1027,1.3275,0.209,0.213,0.213,2.7515,0.0175
"13862",10490350,"228966","Ppp1r3d","protein phosphatase 1, regulatory subunit 3D",0.0501,0.0881,0.5689,-0.0264,-0.0264,-0.289,0.7775,0.2294,0.2294,2.5157,0.0271
"13863",10519268,"387243","Mir200b","microRNA 200b",0.0502,0.0882,0.569,-0.0061,-0.0061,-0.0862,0.9328,-0.189,-0.189,-2.6532,0.021
"13864",10593508,"77591","Ddx10","DEAD box helicase 10",0.0502,0.0882,0.569,0.2267,0.2267,2.3675,0.0355,0.2079,0.2079,2.1713,0.0506
"13865",10574812,"13018","Ctcf","CCCTC-binding factor",0.0502,0.0883,0.5691,-0.0575,-0.0575,-1.052,0.3135,0.1136,0.1136,2.0796,0.0596
"13866",10382393,"432611","Dnai2","dynein axonemal intermediate chain 2",0.0503,0.0883,0.5692,0.2139,0.2139,2.688,0.0197,0.1256,0.1256,1.5784,0.1404
"13867",10427849,"77877","6030458C11Rik","RIKEN cDNA 6030458C11 gene",0.0503,0.0883,0.5692,-0.1975,-0.1975,-2.5727,0.0244,0.0111,0.0111,0.1449,0.8872
"13868",10360334,"258759","Or10j27","olfactory receptor family 10 subfamily J member 27",0.0503,0.0883,0.5692,0.1804,0.1804,2.4378,0.0313,-0.0336,-0.0336,-0.4545,0.6576
"13869",10397984,"74521","Ppp4r4","protein phosphatase 4, regulatory subunit 4",0.0503,0.0884,0.5694,-0.2216,-0.2216,-2.108,0.0567,-0.2539,-0.2539,-2.4159,0.0325
"13870",10504990,"258600","Or13d1","olfactory receptor family 13 subfamily D member 1",0.0503,0.0884,0.5693,-0.0545,-0.0545,-0.5413,0.5982,-0.2775,-0.2775,-2.7542,0.0174
"13871",10549762,"232821","Ccdc106","coiled-coil domain containing 106",0.0503,0.0884,0.5693,-0.2888,-0.2888,-2.6894,0.0197,-0.0238,-0.0238,-0.2212,0.8287
"13872",10549615,"232798","Leng8","leukocyte receptor cluster (LRC) member 8",0.0504,0.0884,0.5694,0.167,0.167,1.7816,0.1001,-0.1333,-0.1333,-1.4216,0.1806
"13873",10416653,"211255","Kbtbd7","kelch repeat and BTB (POZ) domain containing 7",0.0504,0.0884,0.5694,-0.2779,-0.2779,-2.4979,0.028,-0.2213,-0.2213,-1.9889,0.07
"13874",10470149,"13863","Lcn5","lipocalin 5",0.0504,0.0885,0.5695,-0.0761,-0.0761,-0.679,0.51,-0.3103,-0.3103,-2.7703,0.0169
"13875",10380489,"217125","Samd14","sterile alpha motif domain containing 14",0.0504,0.0885,0.5696,-0.2571,-0.2571,-2.7823,0.0166,-0.087,-0.087,-0.9414,0.365
"13876",10381567,"72053","Tmub2","transmembrane and ubiquitin-like domain containing 2",0.0504,0.0885,0.5696,-0.118,-0.118,-2.4815,0.0289,0.0171,0.0171,0.3591,0.7258
"13877",10547691,"56552","Vmn2r26","vomeronasal 2, receptor 26",0.0504,0.0885,0.5697,0.0503,0.0503,0.6543,0.5252,0.2128,0.2128,2.7675,0.017
"13878",10458130,"271508","Brd8dc","BRD8 domain containing",0.0505,0.0886,0.5698,0.1775,0.1775,1.3476,0.2027,0.3613,0.3613,2.7431,0.0178
"13879",10472195,"214254","Nudt15","nudix hydrolase 15",0.0505,0.0886,0.5698,-0.1532,-0.1532,-1.9754,0.0716,-0.1942,-0.1942,-2.5044,0.0277
"13880",10574545,"234673","Ces2e","carboxylesterase 2E",0.0505,0.0886,0.5698,0.0938,0.0938,1.1313,0.28,-0.1674,-0.1674,-2.0182,0.0665
"13881",10386005,"11950","Atp5pb","ATP synthase peripheral stalk-membrane subunit b",0.0505,0.0886,0.5698,-0.1836,-0.1836,-2.52,0.0269,0.0196,0.0196,0.2693,0.7923
"13882",10353064,"211673","Arfgef1","ADP ribosylation factor guanine nucleotide exchange factor 1",0.0505,0.0886,0.5699,0.1493,0.1493,2.4651,0.0297,0.1232,0.1232,2.0353,0.0645
"13883",10404578,"12593","Cdyl","chromodomain protein, Y chromosome-like",0.0505,0.0886,0.5699,0.3366,0.3366,2.74,0.0179,0.1673,0.1673,1.3617,0.1983
"13884",10403994,"171247","Vmn1r199","vomeronasal 1 receptor 199",0.0506,0.0887,0.57,-0.0051,-0.0051,-0.0729,0.9431,-0.1861,-0.1861,-2.6447,0.0214
"13885",10414182,"69496","Dydc1","DPY30 domain containing 1",0.0506,0.0888,0.57,0.0994,0.0994,1.1609,0.2682,-0.1707,-0.1707,-1.9946,0.0693
"13886",10363915,"11994","Pcdh15","protocadherin 15",0.0506,0.0888,0.5701,0.0036,0.0036,0.0343,0.9732,-0.2763,-0.2763,-2.6092,0.0228
"13887",10383575,"108903","Tbcd","tubulin-specific chaperone d",0.0506,0.0888,0.5702,-0.0783,-0.0783,-1.4573,0.1707,0.0939,0.0939,1.7458,0.1063
"13888",10420666,"387134","Mir16-1","microRNA 16-1",0.0507,0.0889,0.5702,-0.063,-0.063,-0.9318,0.3698,-0.188,-0.188,-2.7792,0.0167
"13889",10590558,"21922","Clec3b","C-type lectin domain family 3, member b",0.0507,0.0889,0.5702,-0.2341,-0.2341,-2.7568,0.0174,-0.05,-0.05,-0.5894,0.5665
"13890",10484832,"258788","Or4a73","olfactory receptor family 4 subfamily A member 73",0.0507,0.0889,0.5703,0.1413,0.1413,1.5351,0.1506,0.248,0.248,2.6955,0.0194
"13891",10560510,"232944","Mark4","MAP/microtubule affinity regulating kinase 4",0.0507,0.0889,0.5703,-0.2292,-0.2292,-2.4349,0.0314,-0.1952,-0.1952,-2.074,0.0602
"13892",10454134,"16769","Dsg4","desmoglein 4",0.0507,0.0889,0.5703,0.1447,0.1447,1.8366,0.0911,-0.1067,-0.1067,-1.3535,0.2008
"13893",10415262,"28199","Dcaf11","DDB1 and CUL4 associated factor 11",0.0508,0.089,0.5703,0.1006,0.1006,1.4781,0.1651,0.1845,0.1845,2.7104,0.0189
"13894",10579974,"100313944","Gm10645","predicted gene 10645",0.0509,0.0891,0.5704,-0.0195,-0.0195,-0.2081,0.8387,-0.2516,-0.2516,-2.6802,0.02
"13895",10376427,"69944","2810021J22Rik","RIKEN cDNA 2810021J22 gene",0.0509,0.0892,0.5705,0.2372,0.2372,2.5929,0.0235,0.1647,0.1647,1.8005,0.0969
"13896",10449893,"320484","Rasal3","RAS protein activator like 3",0.0509,0.0892,0.5705,0.3238,0.3238,2.6935,0.0195,0.1843,0.1843,1.5327,0.1512
"13897",10589616,"73336","Prss44","serine protease 44",0.0509,0.0892,0.5705,0.0721,0.0721,0.9388,0.3663,-0.1652,-0.1652,-2.1504,0.0526
"13898",10474516,"258891","Or4k52","olfactory receptor family 4 subfamily K member 52",0.0509,0.0893,0.5706,0.2016,0.2016,2.7439,0.0178,0.038,0.038,0.5174,0.6143
"13899",10443112,"474156","Zbtb9","zinc finger and BTB domain containing 9",0.051,0.0893,0.5707,0.1715,0.1715,2.498,0.028,0.1354,0.1354,1.9731,0.0719
"13900",10450296,"108077","Skic2","SKI2 subunit of superkiller complex",0.0511,0.0895,0.5707,0.0124,0.0124,0.1944,0.8491,-0.1625,-0.1625,-2.5447,0.0257
"13901",10520362,"231070","Insig1","insulin induced gene 1",0.0511,0.0895,0.5708,-0.2069,-0.2069,-2.7721,0.0169,-0.0771,-0.0771,-1.0336,0.3217
"13902",10452721,"68789","Trmt61b","tRNA methyltransferase 61B",0.0511,0.0895,0.5708,0.1403,0.1403,2.5013,0.0278,0.1103,0.1103,1.9656,0.0729
"13903",10569265,"54473","Tollip","toll interacting protein",0.0511,0.0895,0.5708,0.1949,0.1949,2.7713,0.0169,0.0567,0.0567,0.8064,0.4357
"13904",10588195,"442798","9630041A04Rik","RIKEN cDNA 9630041A04 gene",0.0511,0.0895,0.5709,0.092,0.092,1.0224,0.3267,-0.1882,-0.1882,-2.0905,0.0585
"13905",10379820,"107476","Acaca","acetyl-Coenzyme A carboxylase alpha",0.0511,0.0895,0.5709,-0.3829,-0.3829,-2.735,0.0181,-0.1887,-0.1887,-1.3477,0.2026
"13906",10417778,"68045","Rtraf","RNA transcription, translation and transport factor",0.0512,0.0897,0.571,-0.0167,-0.0167,-0.2262,0.8249,0.1869,0.1869,2.5303,0.0264
"13907",10404287,"27372","Prl3c1","prolactin family 3, subfamily c, member 1",0.0512,0.0897,0.5711,-0.0051,-0.0051,-0.0875,0.9317,0.1507,0.1507,2.5836,0.0239
"13908",10453736,"74154","Unkl","unkempt family like zinc finger",0.0513,0.0898,0.5712,-0.0722,-0.0722,-1.278,0.2254,0.1069,0.1069,1.893,0.0827
"13909",10497971,"67161","Sclt1","sodium channel and clathrin linker 1",0.0513,0.0898,0.5713,-0.3396,-0.3396,-2.7511,0.0175,-0.1523,-0.1523,-1.2341,0.2408
"13910",10402262,"102631912","Ndufb1","NADH:ubiquinone oxidoreductase subunit B1",0.0513,0.0898,0.5714,-0.1284,-0.1284,-2.699,0.0193,-0.0145,-0.0145,-0.3056,0.7652
"13911",10406646,"74129","Dmgdh","dimethylglycine dehydrogenase precursor",0.0513,0.0898,0.5714,0.122,0.122,1.2963,0.2192,-0.1767,-0.1767,-1.8773,0.0849
"13912",10564698,"76375","Det1","DET1 partner of COP1 E3 ubiquitin ligase",0.0514,0.0899,0.5714,0.2485,0.2485,2.6992,0.0193,0.1373,0.1373,1.4911,0.1617
"13913",10348932,"252876","Gin1","gypsy retrotransposon integrase 1",0.0514,0.0899,0.5715,-0.2338,-0.2338,-1.9886,0.07,0.136,0.136,1.1567,0.2699
"13914",10458195,"12532","Cdc25c","cell division cycle 25C",0.0514,0.0899,0.5716,0.1321,0.1321,1.5359,0.1505,-0.143,-0.143,-1.6625,0.1223
"13915",10564313,"67973","Mphosph10","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)",0.0514,0.0899,0.5716,0.2874,0.2874,2.2302,0.0456,0.2956,0.2956,2.2938,0.0406
"13916",10580624,"13884","Ces1c","carboxylesterase 1C",0.0514,0.09,0.5716,0.1665,0.1665,2.5908,0.0236,0.1149,0.1149,1.7882,0.099
"13917",10462217,"50796","Dmrt1","doublesex and mab-3 related transcription factor 1",0.0515,0.0901,0.5717,-0.1358,-0.1358,-1.4807,0.1644,-0.2477,-0.2477,-2.7001,0.0193
"13918",10503196,"320790","Chd7","chromodomain helicase DNA binding protein 7",0.0515,0.0901,0.5718,-0.336,-0.336,-1.9765,0.0715,0.1989,0.1989,1.1699,0.2647
"13919",10485461,"211039","BC016548","cDNA sequence BC016548",0.0515,0.0901,0.5718,0.218,0.218,1.6999,0.1149,-0.1916,-0.1916,-1.4944,0.1609
"13920",10532052,"330149","Hfm1","HFM1, ATP-dependent DNA helicase homolog",0.0516,0.0902,0.5719,0.2099,0.2099,1.9495,0.075,0.2695,0.2695,2.503,0.0277
"13921",10467203,"676676","F530104D19Rik","RIKEN cDNA F530104D19 gene",0.0516,0.0903,0.572,0.0817,0.0817,0.8272,0.4242,-0.2187,-0.2187,-2.2147,0.0468
"13922",10471360,"99412","Golga2","golgin A2",0.0516,0.0903,0.572,0.0066,0.0066,0.1368,0.8934,-0.1241,-0.1241,-2.5609,0.0249
"13923",10574226,"20295","Ccl17","C-C motif chemokine ligand 17",0.0517,0.0904,0.5722,0.2474,0.2474,1.737,0.1079,-0.2067,-0.2067,-1.4514,0.1723
"13924",10593159,"18475","Pafah1b2","platelet-activating factor acetylhydrolase, isoform 1b, subunit 2",0.0518,0.0905,0.5722,0.0214,0.0214,0.3697,0.7181,-0.1424,-0.1424,-2.4617,0.0299
"13925",10512431,"56703","Pigo","phosphatidylinositol glycan anchor biosynthesis, class O",0.0518,0.0905,0.5722,-0.1026,-0.1026,-1.6826,0.1182,0.092,0.092,1.5095,0.157
"13926",10363403,"69090","Ascc1","activating signal cointegrator 1 complex subunit 1",0.0518,0.0906,0.5723,-0.0665,-0.0665,-1.0271,0.3246,0.1346,0.1346,2.0787,0.0597
"13927",10368695,"72045","Mfsd4b2","major facilitator superfamily domain containing 4B2",0.0518,0.0906,0.5723,0.3205,0.3205,2.7067,0.019,0.0434,0.0434,0.3667,0.7202
"13928",10473058,"99031","Osbpl6","oxysterol binding protein-like 6",0.0518,0.0906,0.5724,0.2121,0.2121,2.7025,0.0192,0.1142,0.1142,1.4547,0.1714
"13929",10580331,"65114","Vps35","VPS35 retromer complex component",0.0519,0.0907,0.5724,0.1563,0.1563,2.7584,0.0173,0.0419,0.0419,0.7401,0.4734
"13930",10570429,"101994","Champ1","chromosome alignment maintaining phosphoprotein 1",0.0519,0.0907,0.5724,0.1767,0.1767,2.6701,0.0204,0.1037,0.1037,1.5667,0.1431
"13931",10449629,"104368","Snora70","small nucleolar RNA, H/ACA box 70",0.0519,0.0907,0.5725,0.1516,0.1516,1.6694,0.1209,0.2393,0.2393,2.634,0.0218
"13932",10394802,"236366","5730507C01Rik","RIKEN cDNA 5730507C01 gene",0.052,0.0908,0.5725,0.1341,0.1341,1.1633,0.2673,-0.2279,-0.2279,-1.9762,0.0715
"13933",10375501,"100216540","Snord95","small nucleolar RNA, C/D box 95",0.052,0.0909,0.5725,-0.3283,-0.3283,-2.7511,0.0175,-0.0803,-0.0803,-0.6729,0.5138
"13934",10589030,"69232","Qrich1","glutamine-rich 1",0.0521,0.0909,0.5725,0.1896,0.1896,2.63,0.022,0.1208,0.1208,1.6757,0.1196
"13935",10552488,"69540","Klk10","kallikrein related-peptidase 10",0.0521,0.0909,0.5726,-0.0802,-0.0802,-0.8412,0.4167,-0.2633,-0.2633,-2.7617,0.0172
"13936",10536324,"65255","Asb4","ankyrin repeat and SOCS box-containing 4",0.0521,0.091,0.5727,0.3315,0.3315,2.3988,0.0336,0.289,0.289,2.0913,0.0584
"13937",10408519,"210554","Hus1b","HUS1 checkpoint clamp component B",0.0521,0.091,0.5727,-0.1475,-0.1475,-2.6854,0.0198,-0.0156,-0.0156,-0.2846,0.7808
"13938",10536595,"76522","Lsm8","LSM8 homolog, U6 small nuclear RNA associated",0.0521,0.091,0.5728,-0.2676,-0.2676,-2.5712,0.0245,-0.1883,-0.1883,-1.8091,0.0955
"13939",10363575,"327762","Dna2","DNA replication helicase/nuclease 2",0.0522,0.091,0.5728,0.1527,0.1527,1.8057,0.0961,-0.1157,-0.1157,-1.3686,0.1962
"13940",10433179,"20771","Mucl1","mucin-like 1",0.0522,0.0911,0.5728,-0.0123,-0.0123,-0.1011,0.9212,0.3132,0.3132,2.5685,0.0246
"13941",10485784,"258890","Or4k47","olfactory receptor family 4 subfamily K member 47",0.0522,0.0911,0.5729,0.1205,0.1205,1.8268,0.0927,-0.0886,-0.0886,-1.3438,0.2038
"13942",10403073,"434609","Ighv1-84","immunoglobulin heavy variable 1-84",0.0522,0.0911,0.5729,-0.0328,-0.0328,-0.3396,0.74,0.239,0.239,2.4708,0.0294
"13943",10530215,"68552","Smim14","small integral membrane protein 14",0.0522,0.0911,0.573,0.1157,0.1157,2.3521,0.0365,0.1057,0.1057,2.1481,0.0528
"13944",10370046,"333670","Gm867","predicted gene 867",0.0522,0.0911,0.573,0.2282,0.2282,2.365,0.0357,-0.0536,-0.0536,-0.5557,0.5886
"13945",10393266,"15223","Foxj1","forkhead box J1",0.0523,0.0912,0.5731,0.1934,0.1934,2.6925,0.0196,0.0232,0.0232,0.3223,0.7527
"13946",10450735,"15043","H2-T3","histocompatibility 2, T region locus 3",0.0523,0.0912,0.573,0.2341,0.2341,2.5973,0.0233,0.1575,0.1575,1.748,0.1059
"13947",10497608,"14013","Mecom","MDS1 and EVI1 complex locus",0.0523,0.0913,0.5732,0.2702,0.2702,2.7258,0.0184,0.0497,0.0497,0.5009,0.6255
"13948",10511865,"56351","Ptges3","prostaglandin E synthase 3",0.0524,0.0913,0.5732,0.1741,0.1741,2.4938,0.0282,0.1358,0.1358,1.9457,0.0754
"13949",10542740,"16651","Sspn","sarcospan",0.0524,0.0913,0.5733,-0.2549,-0.2549,-2.0277,0.0654,-0.3069,-0.3069,-2.4409,0.0311
"13950",10354085,"56210","Rev1","REV1, DNA directed polymerase",0.0524,0.0913,0.5733,0.1923,0.1923,2.6189,0.0224,0.1243,0.1243,1.6935,0.1161
"13951",10592196,"235973","Pate14","prostate and testis expressed 14",0.0524,0.0913,0.5732,0.1657,0.1657,2.1352,0.054,-0.0727,-0.0727,-0.9367,0.3673
"13952",10493662,"77595","Nup210l","nucleoporin 210-like",0.0524,0.0913,0.5733,0.3722,0.3722,2.7469,0.0177,0.0904,0.0904,0.6671,0.5173
"13953",10413260,"105594","Cphx1","cytoplasmic polyadenylated homeobox 1",0.0524,0.0914,0.5735,-0.0402,-0.0402,-0.4371,0.6698,0.2228,0.2228,2.4224,0.0321
"13954",10413238,"105594","Cphx1","cytoplasmic polyadenylated homeobox 1",0.0524,0.0914,0.5735,-0.0402,-0.0402,-0.4371,0.6698,0.2228,0.2228,2.4224,0.0321
"13955",10382932,"78403","2900041M22Rik","RIKEN cDNA 2900041M22 gene",0.0524,0.0914,0.5734,-0.0819,-0.0819,-1.2032,0.2521,-0.1867,-0.1867,-2.7418,0.0179
"13956",10442893,"268933","Wdr24","WD repeat domain 24",0.0525,0.0915,0.5736,-0.1688,-0.1688,-2.4753,0.0292,0.022,0.022,0.3226,0.7525
"13957",10573903,"319388","Irx3os","iroquois homeobox 3, opposite strand",0.0525,0.0915,0.5736,-0.0708,-0.0708,-0.6944,0.5006,-0.2801,-0.2801,-2.7483,0.0176
"13958",10415903,"73382","Prss52","serine protease 52",0.0526,0.0916,0.5737,0.1687,0.1687,2.355,0.0364,0.1531,0.1531,2.1372,0.0538
"13959",10377763,"11890","Asgr2","asialoglycoprotein receptor 2",0.0526,0.0917,0.5738,0.2174,0.2174,1.7877,0.099,-0.1682,-0.1682,-1.383,0.1918
"13960",10418720,"67011","Mettl6","methyltransferase 6, methylcytidine",0.0526,0.0917,0.5738,0.1172,0.1172,1.6543,0.1239,0.1864,0.1864,2.6307,0.0219
"13961",10570786,"56229","Thsd1","thrombospondin, type I, domain 1",0.0526,0.0917,0.5738,0.1564,0.1564,2.5001,0.0279,-0.0164,-0.0164,-0.262,0.7978
"13962",10474081,"11695","Alx4","aristaless-like homeobox 4",0.0526,0.0917,0.5739,0.1749,0.1749,2.1353,0.054,0.1929,0.1929,2.3553,0.0363
"13963",10558192,"71395","Cdcp3","CUB domain containing protein 3",0.0527,0.0918,0.5739,-0.2288,-0.2288,-2.3754,0.035,-0.2032,-0.2032,-2.1101,0.0565
"13964",10372443,"216343","Tph2","tryptophan hydroxylase 2",0.0527,0.0918,0.5739,-0.6068,-0.6068,-2.3099,0.0395,-0.5748,-0.5748,-2.1879,0.0492
"13965",10400030,"66912","Bzw2","basic leucine zipper and W2 domains 2",0.0527,0.0918,0.5739,-0.1599,-0.1599,-2.7164,0.0187,-0.0274,-0.0274,-0.466,0.6496
"13966",10409887,"26898","Ctsj","cathepsin J",0.0527,0.0918,0.574,0.158,0.158,2.4918,0.0283,0.1231,0.1231,1.9406,0.0761
"13967",10352709,"381318","Nsl1","NSL1, MIS12 kinetochore complex component",0.0527,0.0918,0.5741,0.297,0.297,2.7511,0.0175,0.0825,0.0825,0.7638,0.4597
"13968",10383282,"208092","Chmp6","charged multivesicular body protein 6",0.0527,0.0918,0.5741,0.2563,0.2563,2.7551,0.0174,0.0906,0.0906,0.974,0.3492
"13969",10571214,"68867","Rnf122","ring finger protein 122",0.0527,0.0918,0.5741,0.2571,0.2571,2.5834,0.0239,0.1757,0.1757,1.7654,0.1029
"13970",10447530,"224480","Nox3","NADPH oxidase 3",0.0527,0.0919,0.5742,-0.0703,-0.0703,-0.7528,0.466,-0.2569,-0.2569,-2.7499,0.0176
"13971",10345032,"16171","Il17a","interleukin 17A",0.0528,0.0919,0.5742,0.1137,0.1137,1.9536,0.0744,0.1445,0.1445,2.4824,0.0288
"13972",10351959,"66289","Mptx1","mucosal pentraxin 1",0.0529,0.0921,0.5743,0.1579,0.1579,2.7181,0.0186,0.0284,0.0284,0.4889,0.6337
"13973",10507190,"230648","Efcab14","EF-hand calcium binding domain 14",0.0529,0.0921,0.5744,-0.0767,-0.0767,-0.8795,0.3964,-0.2402,-0.2402,-2.7533,0.0175
"13974",10510957,"269614","Pank4","pantothenate kinase 4",0.0529,0.0921,0.5744,0.1666,0.1666,2.6271,0.0221,0.1048,0.1048,1.6531,0.1242
"13975",10517715,"18509","Pax7","paired box 7",0.0529,0.0922,0.5745,0.0716,0.0716,0.7115,0.4904,-0.2284,-0.2284,-2.2703,0.0424
"13976",10453429,"18701","Pigf","phosphatidylinositol glycan anchor biosynthesis, class F",0.053,0.0922,0.5745,-0.2834,-0.2834,-2.7471,0.0177,-0.077,-0.077,-0.7468,0.4695
"13977",10377782,"17312","Clec10a","C-type lectin domain family 10, member A",0.053,0.0922,0.5745,0.4804,0.4804,2.7302,0.0182,0.2184,0.2184,1.2413,0.2382
"13978",10485804,"258441","Or4f6","olfactory receptor family 4 subfamily F member 6",0.053,0.0922,0.5746,0.1555,0.1555,2.746,0.0177,0.0417,0.0417,0.736,0.4759
"13979",10580872,"79233","Zfp319","zinc finger protein 319",0.0531,0.0923,0.5746,0.1591,0.1591,2.6125,0.0227,0.1027,0.1027,1.6857,0.1176
"13980",10494924,"94093","Trim33","tripartite motif-containing 33",0.0531,0.0924,0.5747,0.181,0.181,2.7119,0.0189,0.0896,0.0896,1.3434,0.204
"13981",10461798,"258120","Or5b109","olfactory receptor family 5 subfamily B member 109",0.0531,0.0924,0.5748,0.1245,0.1245,1.1662,0.2661,-0.2093,-0.2093,-1.9604,0.0735
"13982",10545154,"209590","Il23r","interleukin 23 receptor",0.0532,0.0925,0.575,0.2244,0.2244,2.2076,0.0475,0.2319,0.2319,2.2822,0.0415
"13983",10413853,"26430","Parg","poly (ADP-ribose) glycohydrolase",0.0532,0.0925,0.5749,-0.1503,-0.1503,-2.5966,0.0233,-6e-04,-6e-04,-0.0112,0.9913
"13984",10511923,"242377","Pm20d2","peptidase M20 domain containing 2",0.0532,0.0925,0.575,-0.1293,-0.1293,-1.6062,0.1342,-0.2126,-0.2126,-2.64,0.0215
"13985",10521907,"66278","Smim20","small integral membrane protein 20",0.0532,0.0926,0.575,0.1497,0.1497,2.3946,0.0338,-0.0298,-0.0298,-0.4766,0.6422
"13986",10344658,"12421","Rb1cc1","RB1-inducible coiled-coil 1",0.0532,0.0926,0.5751,-0.1636,-0.1636,-1.9078,0.0806,-0.2146,-0.2146,-2.5031,0.0277
"13987",10592734,"12402","Cbl","Casitas B-lineage lymphoma",0.0532,0.0926,0.5751,0.1734,0.1734,2.4391,0.0312,-0.0273,-0.0273,-0.384,0.7077
"13988",10542172,"56760","Clec1b","C-type lectin domain family 1, member b",0.0533,0.0927,0.5752,0.2403,0.2403,2.745,0.0177,0.0676,0.0676,0.7722,0.4549
"13989",10371379,"77976","Nuak1","NUAK family, SNF1-like kinase, 1",0.0533,0.0927,0.5752,0.158,0.158,1.397,0.1877,0.3051,0.3051,2.6978,0.0194
"13990",10507671,"14915","Guca2a","guanylate cyclase activator 2a (guanylin)",0.0533,0.0927,0.5752,0.0494,0.0494,0.3945,0.7001,-0.3044,-0.3044,-2.4332,0.0315
"13991",10469793,"54448","Il36a","interleukin 36A",0.0534,0.0928,0.5754,0.1908,0.1908,2.0178,0.0665,-0.1028,-0.1028,-1.0865,0.2986
"13992",10500938,"22414","Wnt2b","wingless-type MMTV integration site family, member 2B",0.0534,0.0928,0.5755,0.0671,0.0671,0.5555,0.5887,0.3288,0.3288,2.7225,0.0185
"13993",10491522,"654424","Mccc1os","methylcrotonoyl-Coenzyme A carboxylase 1 (alpha), opposite strand",0.0534,0.0928,0.5755,-0.0543,-0.0543,-0.7615,0.461,-0.1955,-0.1955,-2.7429,0.0178
"13994",10459755,"66468","Ska1","spindle and kinetochore associated complex subunit 1",0.0535,0.0929,0.5755,0.2039,0.2039,2.6944,0.0195,0.0297,0.0297,0.3919,0.702
"13995",10538887,"381776","Igkv2-112","immunoglobulin kappa variable 2-112",0.0535,0.0929,0.5756,0.074,0.074,0.6453,0.5309,-0.264,-0.264,-2.3025,0.04
"13996",10541333,"14411","Slc6a12","solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12",0.0535,0.093,0.5756,0.2109,0.2109,2.0697,0.0607,-0.1032,-0.1032,-1.0122,0.3314
"13997",10380189,"380718","Mks1","MKS transition zone complex subunit 1",0.0536,0.0931,0.5757,0.1472,0.1472,2.2155,0.0468,0.1507,0.1507,2.268,0.0426
"13998",10525313,"20239","Atxn2","ataxin 2",0.0536,0.0932,0.5758,0.1649,0.1649,2.7213,0.0185,0.0757,0.0757,1.2497,0.2352
"13999",10571745,"75677","Cldn22","claudin 22",0.0536,0.0932,0.5758,-0.1912,-0.1912,-1.9499,0.0749,-0.2424,-0.2424,-2.4721,0.0294
