,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
4466,GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY,0.276784657,0.605101111,0.603804968,1.188705367,2337,18,"Trp53,Taf7,Gtf2b,Psmc2,Psmc6,Taf12,Dr1,Psmc4,Tbp,Atf7ip,Psmc5,Esr1"
4467,GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS,0.276808822,0.605101111,0.577393528,1.180665673,2459,24,"Nupr1,Ifng,Pfkfb3,Hif1a,P2rx7"
4468,GeneWeaver_Ponder_2008_GS137384_Gene expressions in hippocampus of rapid selection response for contextual fear conditioning in a cross between C57BL/6J and A/J_Top25_Effect,0.276802161,0.605101111,0.620734871,1.194975307,2253,15,"Ctsc,Gfap,Mga"
4469,GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX,0.277293381,0.606024715,0.620554271,1.194627636,2257,15,"Eif3d,Eif3c,Eif3a,Eif3e,Eif3b,Eif3l,Ddx3x,Abce1,Eif3g,Eif3m,Eif3h,Eif3k"
4470,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,0.277742142,0.606811799,0.550570177,1.168249751,2597,35,"Xdh,H2-M3,Ddit3,Trib3,Rack1,Arrb2,Epha2,Klf4,Mul1,Lemd2"
4471,Astrocyte_All_Zeisel_Science_2015,0.277777778,0.606811799,-0.25057806,-1.100948144,14,102,"Acss1,Fmn2,Agpat5,Hsd11b1,Gldc,Fbxo2,Ncan,Fabp7,Elovl2,Chrdl1,Acot11,Abhd1,Acss2,Wasf3,Ephx2,Ugp2,Hadhb,Eya1,Tprkb,Lrp4,Elmo2,Usp43,Lrrc2,Ahcyl1,Thbs4,Gm2a,Polr3h,Gpam,Car8,Farp1,Atl2,Xpr1"
4472,GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT,0.277889246,0.606919558,0.495594491,1.111208721,2769,109,"Cxcl10,Ptprc,Ccr5,P2ry6,Lck,Pml,Ddit3,Ptpn6,Lyn,Mcoln2,Plcg2,Ccr7,P2rx4,Bak1,Psen2,Maip1,Hap1,Ccn2,Tmbim6,Fgf2,Fasl"
4473,GOBP_STEROL_TRANSPORT,0.278002836,0.607031902,0.507390213,1.127143399,2744,79,"Tspo,Anxa2,Nfkbia,Lipg,Msr1,Npc2,Stard5,Ldlrap1,Gps2,Nfkb1,Soat2,Furin,Abca1,Nr1h3,Cd36"
4474,GOMF_TBP_CLASS_PROTEIN_BINDING,0.278429495,0.607691816,0.607797775,1.18872602,2325,17,"Hnrnpf,Gtf2b,Psmc2,Gtf2a1,Taf12,Taf1b,Dr1,Hhex,Ruvbl2,Psmc5,Esr1"
4475,HP_ABNORMAL_FEMALE_REPRODUCTIVE_SYSTEM_PHYSIOLOGY,0.2784,0.607691816,0.479746137,1.08270639,2783,206,"Psmb8,Cdkn1a,Serpine1,Stat3,F13a1,Clec7a,Pml,Fas,Irf5,Axl,Il17ra,Spidr,Fos,Was,Rin2,Ccn2,F10,F7,Fli1,Dhh,Atm,Ikzf1,Myh9,Dusp6,Fasl,Pmm2,Hfe,Wipf1,Vwf,Lipe,Map3k1,Il17rc,Sox9,Nabp1,Slc29a3,Armc5,Fgfr1,Pparg,Thoc6,Sra1,Tti2,Slc25a13,Pcsk1,Lmna,Bmp2,Rara,Traf3ip2,Psmd12,Plau,Mcfd2,Tbl1x,Cavin1,Chd7,Por,Lman1,Mrps22,Kmt2a,Bnc1,Hps4,Eif2b2,Stag3"
4476,HP_CENTRAL_HYPOVENTILATION,0.278506158,0.607723335,-0.467276399,-1.163040732,700,10,"Ndufb8,Ret,Ndufaf3"
4477,GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,0.278614147,0.607761327,0.524072836,1.145407315,2701,54,"Stat3,Spi1,Myc,Klf10,Sfrp1,Zfp36l2,Gata2,Fgf2,Rest,Sox9"
4478,GOMF_CO_SMAD_BINDING,0.278690715,0.607761327,0.662714096,1.20057228,2085,10,"Tgif1,Smad6,Smad1,Smad3"
4479,HP_CEREBRAL_INCLUSION_BODIES,0.278710247,0.607761327,0.567662605,1.17472325,2523,27,"Grn,Npc2,1600014C10Rik,Psen2,A2m,Hfe,Nos3"
4480,GOBP_NEPHRIC_DUCT_DEVELOPMENT,0.278903456,0.607911194,-0.467215218,-1.162888455,701,10,"Epha4,Gpc3,Bmp4,Pkd1"
4481,HP_HYPERREFLEXIA_IN_UPPER_LIMBS,0.278903456,0.607911194,-0.466997936,-1.162347645,701,10,"Sdha,Atp13a2,Sdhaf1,Spast"
4482,HP_MILD_SHORT_STATURE,0.279002876,0.607992212,-0.429855208,-1.157347452,581,13,"Ids,Evc,Fgd1"
4483,HP_ARTERIOVENOUS_MALFORMATION,0.27932723,0.608563252,0.546835417,1.164435389,2623,37,"Il6,Mad2l2,Eng,Acvrl1,Notch1,Col3a1,Rad51,Fanci,Gusb,Rbpj,Col5a2,Brca1,Ephb4"
4484,GOMF_NUCLEOTIDE_RECEPTOR_ACTIVITY,0.279452055,0.608699424,0.627919959,1.198673095,2243,14,"P2ry6,P2ry14,P2rx4,P2rx7,P2ry2"
4485,GOBP_GOLGI_TO_VACUOLE_TRANSPORT,0.279576588,0.608834901,0.627828971,1.198499404,2244,14,"Ankfy1,Laptm5,Gosr2,Vps54,Cln3"
4486,HP_ATTENUATION_OF_RETINAL_BLOOD_VESSELS,0.279917319,0.60944103,0.560005316,1.171075757,2572,30,"H2-K1,Cngb3,H2-Q10,Atf6"
4487,GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,0.280225042,0.609839123,0.607141886,1.187443237,2340,17,"Csf1,Pml,Epha2,Ccl11"
4488,GOMF_DNA_HELICASE_ACTIVITY,0.280165717,0.609839123,0.528795483,1.151125961,2704,50,"Mcm6,Anxa1,Ino80,Rfc3,Mcm3,Rad54l,Gtf2f2,Mcm5,Mcm7,Mcm4,Mcm2,Rad51,Mre11a,Helb,Dhx9,Ercc6l,Chd7,G3bp1,Ddx3x,Supv3l1"
4489,GOBP_CHROMATIN_ORGANIZATION_INVOLVED_IN_REGULATION_OF_TRANSCRIPTION,0.280369042,0.609880719,0.519513993,1.141404162,2734,59,"Apobec1,Znfx1,Resf1,Mbd2,Sertad1,H3f3b,Hells,Chek1,Hdac1,Hat1,Mthfr,Smarca5,Rrp8,Eed,Pole3,Cdca4"
4490,GOBP_NEGATIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,0.280321285,0.609880719,0.589177738,1.18448433,2442,21,"Thbs1,Tnf,Il1b,Stxbp3"
4491,GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,0.280694723,0.610453208,0.661988134,1.199257129,2100,10,"Cdt1,Ccnb1,Dusp1,Cdk5rap2"
4492,GOBP_ENSHEATHMENT_OF_NEURONS,0.280898876,0.610761203,0.506438708,1.12597309,2774,80,"Tlr2,Ctsc,Cst7,Cxcr4,Itgax,Tnfrsf1b,Egr2,Klk6,Hgf,Cldn11,Dhh,Cd9,Ncmap,Mobp,Nkx6-2"
4493,GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,0.280961924,0.610762321,0.661891699,1.199082427,2102,10,"Nos2,H2bc4"
4494,GOBP_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT,0.281151706,0.610902939,0.61289177,1.189265994,2323,16,"Eng,Tiparp,Efemp2,Stra6,Sox9"
4495,GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING,0.281148732,0.610902939,0.572384267,1.176569449,2515,25,"Ccn1,Igfbp7,Igfbp3,Ccn2,Ccn5"
4496,GOBP_REGULATION_OF_PROTEIN_DEACETYLATION,0.281360424,0.611220476,0.566579014,1.172480865,2547,27,"Ifng,Prkd2,Zbtb7b,Brms1,Bcl6,Trp53,Kdm5a"
4497,HP_GAIT_IMBALANCE,0.281498297,0.611384005,-0.330525749,-1.111095079,247,28,"Atxn1,Galt,Gtf2i,Fxn,Oca2,Limk1,Chd4,Prkn,Arl6,Mlxipl,Deaf1,Uchl1"
4498,GOBP_CYCLOOXYGENASE_PATHWAY,0.281897128,0.61146374,0.661407595,1.198205425,2109,10,"Ptgs2,Ptges,Ptges3"
4499,GOBP_PROTEIN_DESTABILIZATION,0.281731395,0.61146374,0.5564972,1.166905388,2596,31,"Trim21,Ctsh,Mdm2,Fbxo4,Derl1,Mul1,Bmp2,Plk1,Fbxw11"
4500,GOBP_RESPONSE_TO_GONADOTROPIN,0.2821572,0.61146374,0.588093185,1.182303943,2458,21,"Icam1,Ccna2,Inhba,Notch1,Asns,Gjb2,Gclm"
4501,GOBP_KERATINOCYTE_PROLIFERATION,0.281911482,0.61146374,0.549098363,1.165126723,2636,35,"Zfp36,Tgm1,Has2,Tlr4,Cd109,Notch2,Srsf6,Zfp36l1"
4502,GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.281984334,0.61146374,0.559280494,1.169560019,2591,30,"Nfkbia,Chac1,Mmp14,Dll1,Egfl7,Gata2,Niban2,Bcl6,Tcim,Egfr"
4503,GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.28216106,0.61146374,0.514111282,1.135279557,2767,64,"Gzma,Cdkn1a,Parp3,Mad2l2,Atm,Gata3,Niban2,Bcl6,Acvrl1,Trp53,Tinf2,Dusp1,Pparg,Exosc10,Dnajc2,Xrn1,Helb,Adipoq,Kmt2a,Ercc1"
4504,GOBP_NEGATIVE_REGULATION_OF_CELL_AGING,0.281766015,0.61146374,0.595881177,1.183191905,2405,19,"Rbl1,Marchf5,Cdk6,Bcl6,Plk2"
4505,GOBP_ENERGY_HOMEOSTASIS,0.281707453,0.61146374,0.572002515,1.175784736,2520,25,"Stat3,Dll1,Irx3,Cd36,Foxo1,Metrnl"
4506,GOMF_CHOLESTEROL_BINDING,0.281968622,0.61146374,0.550244129,1.163437622,2623,34,"Tspo,Apod,Npc2,Apof,Stard5,Soat2,Abca1,Nr1h3,Stard3"
4507,HP_ABNORMALITY_OF_THE_AXILLARY_HAIR,0.282096261,0.61146374,0.56292916,1.170252945,2572,28,"Psmb8,Axl,Dusp6,H2-Ea,Map3k1,Sox9,Sra1"
4508,GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0.282316761,0.611665439,0.51899382,1.14026131,2753,59,"Cxcl10,P2ry6,Pml,Ptpn6,Lyn,P2rx4,Bak1,Hap1"
4509,HP_ABNORMAL_BILIARY_TRACT_MORPHOLOGY,0.282821958,0.612624099,0.533254361,1.152721091,2709,45,"Il12rb1,Il21r,Irf5,Fcgr3,Tgfb1,Gpr35,Cldn1,Hfe,Ciita,Lbr,Lmna,Scarb2,Dctn4,Lonp1"
4510,GOBP_REGULATION_OF_RRNA_PROCESSING,0.283097524,0.612973459,0.633522432,1.197292998,2240,13,"Usp36,Wdr43,Riok1,Riok2,Wdr75,Trmt112,Kat2b"
4511,HP_FEMALE_INFERTILITY,0.283171521,0.612973459,-0.360929897,-1.132496775,349,22,"Dnah11,Rpgr,Lrrc56,Ccdc65,Huwe1,Zp2,Dnah5,Cyp19a1,Rsph9,Figla"
4512,GeneWeaver_GeneNetwork Hippocampus Consortium_GS34608_Hippocampus Gene expression correlates of Novel environment distance (cm) travelled min 15-30 in BXD Males_Top25_byPval,0.283144913,0.612973459,0.640889049,1.195826692,2203,12,"Il15ra,Cd151,Hus1,Prkab1"
4513,GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,0.28388998,0.614146762,0.560902102,1.170118289,2600,29,"Cmpk2,Upp1,Nme6,Nme2,Dck"
4514,HP_FRONTAL_CORTICAL_ATROPHY,0.283823529,0.614146762,-0.372536895,-1.132360391,385,20,"Mef2c,Ntng1,Ophn1,Wdfy3"
4515,CAFFAREL_RESPONSE_TO_THC_8HR_5_UP,0.283902184,0.614146762,0.649585153,1.196674137,2170,11,"Tes,Jund,Oser1,Id2,Zfp36l1,Stx5a"
4516,GOBP_RESPONSE_TO_ANTIBIOTIC,0.283976958,0.614172485,0.547630868,1.163850468,2661,36,"Casp8,Pla2g4a,Jak2,Mdm2,Hspa5,Atp7a,Trp53,Crip1,Ciita,Casp3,Cpt1a,Gjb2"
4517,HP_OSTEOLYSIS_INVOLVING_BONES_OF_THE_FEET,0.284044193,0.614181898,0.6405903,1.19526926,2210,12,"Mmp14,Mafb,Notch2,Col3a1,Lmna"
4518,HP_LOSS_OF_CONSCIOUSNESS,0.284234462,0.61445728,0.633205549,1.196694121,2249,13,"Tlr3,Unc93b1,Stat6,Tbk1,Cpt1a"
4519,GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT,0.284433375,0.614615215,0.6256845,1.194405698,2283,14,"Cflar,Il6ra,Egr1,Notch1"
4520,FAN_EMBRYONIC_CTX_NSC_1,0.284429599,0.614615215,0.640156027,1.194458956,2213,12,"Vim,Rarres2,Fos,Dusp6,Ccdc80,Ccnd2,Pdlim1,Mcm4"
4521,HP_BILATERAL_CLEFT_LIP,0.284501062,0.614625496,-0.449408985,-1.15122548,669,11,"Rspo2,Msx1,Trp63,Smpd4"
4522,HP_LIPOATROPHY,0.28466092,0.614834853,0.527472135,1.145988724,2740,49,"Ifih1,Samhd1,Adar,Psen2,Flna,Slc25a24,Myh7,Bag3,Fhl2,Col3a1,Pparg,Tmpo,Fbn1,Lmna"
4523,GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,0.284907282,0.615230915,0.616798425,1.187397266,2319,15,"Tnf,Gch1,Dhfr,Hif1a,Htr2b"
4524,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,0.285471453,0.615755143,0.472941781,1.068755117,2854,262,"Trim21,Cdkn1a,Tgm1,Aif1,Nupr1,Pml,Anxa1,Adamts1,Plscr1,Fosl1,Il10,Gadd45a,Eif4ebp1,Edn1,Lgmn,Il1b,Tmod3,Sphk1,Mdm2,Ccnd3,Cdt1,E2f8,Nusap1,Cd28,Mtbp,Ccn2,Ino80,Dbf4,Ccnb1,Cited2,Il1a,Bcl2l11,Pcna,Atm,Nup62,Btg2,Ube2c,Cdk1,Trp53,Plk3,Cdc6,Mybbp1a,Casp2,Chek1,Ccnd1,Egfr,Aurkb,Btc,Cdca5,Tal1,Ptk6,Ccnd2,Asns,Plrg1,Id2,Dyrk3,Foxa1,Rrp8,Ect2,Rb1,Plk2,Crlf3,Fap,Rara,Rgcc,Tnks1bp1,Ccnt2,Kif23,Cks2,Fen1,Bax,Tgfb2,Dtl,Ddx39b,Rhoa,Adam17,Plk4,Zbtb17,Ddx3x,Piwil2,Cdc25a,Dlgap5"
4525,GOBP_REGULATION_OF_SPINDLE_ORGANIZATION,0.285528314,0.615755143,0.555238197,1.164265416,2631,31,"Parp3,Tpx2,Hspa1a,Nup62,Rnf4,Tacc3,Chmp2a,Chmp4b,Plk1"
4526,GOBP_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY,0.285497726,0.615755143,0.632524912,1.195407787,2259,13,"S1pr3,Sphk1,Pik3cg,Ezr,Spns2"
4527,GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,0.285428543,0.615755143,0.480268921,1.082600609,2853,184,"Icam1,Hck,Capg,Plek,Rhoc,Arpc1b,Hcls1,Gpr65,Nckap1l,Sdc4,S100a10,Pycard,Gmfg,Esam,Carmil1,Arpc5l,Ccr7,Tmod3,Was,Id1,Sfrp1,F11r,Flna,Ccn2,Dbnl,Vasp,Pfn1,Hax1,Iqgap2,Myo1c,Plekhg2,Wdr1,Cd47,Arf6,Arpc5,Vil1,Avil,Capza1,Triobp"
4528,GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE,0.285250514,0.615755143,0.55376065,1.163574883,2635,32,"Mad2l2,Cdt1,Ccnb1,Atm,Bub1,Aurkb,Tex14,Bub1b,Dusp1,Spdl1,Trip13,Plk1"
4529,GOMF_DNA_POLYMERASE_BINDING,0.285504342,0.615755143,0.65950208,1.194753395,2136,10,"Cdt1,Pcna,Rad51,Fanci,Lonp1,Ptges3"
4530,GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.285766916,0.615997676,0.616034547,1.185926725,2326,15,"Apod,F7,F3,Ptpn12,Lox,Adipoq,Myocd,Hgs,Ptpn2"
4531,HP_SHORT_NOSE,0.285714286,0.615997676,-0.233168898,-1.160996838,1,169,"Mef2c,Satb2,Fgfr2,Grin2a,Nexmif,Cacna1g,Abcc8,Syt1,Apc,Glul,Extl3,Atp6v1a,Fut8,Tctn3,Hras,Atp6v1e1,Gpc3,Six3,Lrp4,Npr2,Kif1a,Tbl1xr1,Trrap,Inppl1,Gtf2i,Rac3,Rnf13,Ltbp3,Far1,Ints1,Dvl3,Zic2,Limk1,Fzd2,Madd,Tctn2,Nfix,Abl1,Cdca7,Nodal,Pigt"
4532,GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.286176837,0.616745182,0.624995514,1.193090452,2297,14,"Apod,Il1r2,Pycard,Mefv,Zc3h12a"
4533,GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.286402754,0.617095896,0.586521441,1.179144105,2495,21,"Xdh,Ada,Shmt2"
4534,GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.286472425,0.617109874,0.52901562,1.146641556,2752,47,"Il6,Tlr2,Cxcr4,Tnfrsf1b,Tgfb1,Egr2,Rela,Cdk1,Nkx6-2,Wdr1,Hdac1,Notch1,Pparg,Rheb,Spint1"
4535,GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.286598402,0.617245114,0.57367611,1.173064222,2546,24,"Mad2l2,Spidr,Was,Timeless,Chek1,Ppp4c,Rad51,Helb,Ppp4r2,Fignl1,Kdm1a"
4536,GOBP_POSITIVE_REGULATION_OF_RRNA_PROCESSING,0.286973948,0.61791767,0.658824785,1.193526409,2147,10,"Wdr43,Riok1,Riok2,Wdr75,Trmt112"
4537,GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0.287065929,0.617979485,0.496477829,1.110806005,2851,99,"Cxcl10,Ptprc,Ccr5,P2ry6,Lck,Pml,Ddit3,Ptpn6,Lyn,Mcoln2,Plcg2,Ccr7,P2rx4,Bak1,Hap1,Tmbim6,Fgf2,Fasl"
4538,GOBP_GENE_SILENCING,0.287258533,0.618215617,0.484817858,1.091588141,2869,150,"Il6,Zfp36,Stat3,Tnf,Mov10,Ripk1,Tut7,Tgfb1,Adar,Zc3h7a,Ddx4,H3f3b,Eif6,Nup62,Nup98,Trp53,Egfr,Nup54,Pabpc1,Elavl1,Hat1,Mthfr,Pparg,Zc3h12a,Seh1l,Nup153,Eif4e2,Nup93,Smad1,Limd1,Eed"
4539,GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS,0.28730221,0.618215617,0.647912104,1.193592024,2196,11,"Alox5ap,Pla2g4a,Syk,Ggt5"
4540,GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,0.287384378,0.618256216,0.638751942,1.191839091,2236,12,"Tnf,Il1b,Stxbp3,Selenos"
4541,GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION,0.287644021,0.618564455,-0.464033584,-1.154969437,723,10,"Cfap20,Naa10,Agbl5,Parp1,Naa11,Ggcx"
4542,DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES,0.287654321,0.618564455,-0.32086841,-1.103654097,232,30,"Chrm3,Scrg1,Plaat1,Erbb3,Gjb1,Pdgfra,Sstr1,Gal3st1,Mog,Mmp16,Olig2,Dmrt2,Sox10"
4543,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.287919165,0.618997685,0.566261413,1.168080203,2592,26,"Socs3,Socs1,Ptpn1,Il1b,Rela"
4544,GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.288047423,0.619064222,0.609694777,1.183062492,2380,16,"Plek,P2ry6,Plcg2,Cd244a,Fgf2"
4545,HP_ANGINA_PECTORIS,0.28807688,0.619064222,0.569833214,1.171325609,2577,25,"Gla,Jak2,Ctla4,Ptpn22,Ldlrap1,Pmm2"
4546,GOMF_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY,0.288176353,0.619141759,0.658257067,1.192497931,2156,10,"S1pr3,Sphk1,Lpar2,Lpar3,Sphk2"
4547,GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.288364855,0.619410499,0.60401089,1.181319661,2408,17,"C3,Slc39a14,Klk6,Mrap"
4548,GOBP_CALCIUM_ION_TRANSPORT,0.288571143,0.619581084,0.473157043,1.0686293,2885,252,"Cxcl10,Ccl5,Ccl12,Icam1,Ptprc,Tspo,Anxa2,Ccr1,Ccl4,Ccr5,Gem,P2ry6,Lck,Pml,Ddit3,Cxcr4,Ptpn6,Lyn,Gpr35,Mcoln2,Slc3a2,Plcg2,Rrad,Ccr7,P2rx4,Bak1,Psen2,Maip1,Pik3cg,Cysltr1,Hap1,Ccn2,Ahnak,Tlr9,G6pdx,Tmbim6,Cachd1,Tmem37,Fgf2,Fasl"
4549,CHEBOTAEV_GR_TARGETS_UP,0.288555153,0.619581084,0.52596685,1.144968357,2785,50,"Ifit2,Tmem140,Fkbp5,Lap3,Hpgd,Bcl2l11,Iqgap2,Rrm2"
4550,GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION,0.28905346,0.620480251,0.589217394,1.178749949,2497,20,"Rfc3,Pcna,Pold3,Pole,Rfc1,Pole2,Upf1,Pole3,Fen1,Rfc5,Dna2,Terf2,Terf1,Pole4,Pold2,Pola2"
4551,GOMF_PHOTORECEPTOR_ACTIVITY,0.289171975,0.620528015,-0.446875881,-1.144736573,680,11,Gpr88
4552,GOMF_MRNA_5_UTR_BINDING,0.289202777,0.620528015,0.603580919,1.180478728,2415,17,"Igf2bp2,Shmt2,Gnl3,Rsl1d1,Ncl,Ddx3x,Larp1,Rps14,Cct5,Syncrip,Igf2bp3"
4553,GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,0.289696672,0.621451218,0.614582373,1.183131148,2358,15,"Mmp3,Cflar,Ccna2,Dnm2,Traf2,Foxo1"
4554,GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.289971003,0.621754164,0.463694662,1.052294083,2899,446,"B2m,Icam1,Hck,Capg,Plek,Rhoc,Lcp1,Aif1,Arpc1b,Gfap,Cyp1b1,Rac2,Hcls1,Gpr65,Nckap1l,Vim,Sdc4,Cflar,Mad2l2,Myo1f,Tpx2,S100a10,Loxl3,Rhoh,Ripk1,Pycard,Myo1g,Edn1,Gmfg,Msrb1,Fes,Esam,Rnd3,Carmil1,Jak2,Arpc5l,Ccr7,Bin3,Tmod3,Plod3,Was,Mdm2,Trf,Id1,Sfrp1,F11r,Flna,Cdh5,Ccn2,Dbnl,Ezr,Gpx1,Vasp,Pfn1,Rhog,Hspa1a,Zyx,Ripk3,Nedd9,Rhod,Hax1,Serpinh1,Iqgap2,Atp7a,Fbln5,Plk3,Efemp2,Wipf1,Myo1c,Cd36,Plekhg2,Sorbs1,Wdr1,Cd47,Arf6,Arpc5,Vil1,Avil,Foxc1,Capza1,Triobp,Col11a2,Rhob,Nde1,Col1a2,Ctnna1,Pdlim1,Swap70,Col3a1,Myo1e"
4555,HP_HYPOPLASTIC_ISCHIA,0.290027811,0.621754164,-0.46300551,-1.152410585,729,10,"Fgfr2,Inppl1,Cul7,Cdca7"
4556,HU_FETAL_RETINA_MULLER,0.29002887,0.621754164,0.565477316,1.166462774,2611,26,"Sat1,Vim,Spp1,Trf,Ccnd1,Crym,Pmepa1,Zfp36l1,Irf4"
4557,GOBP_SALIVARY_GLAND_DEVELOPMENT,0.290311691,0.622110716,0.572587113,1.17083742,2579,24,"Tgm2,Tnf,Tgfb1,Hgf,Twsg1,Tfcp2l1"
4558,HP_HIGHLY_ARCHED_EYEBROW,0.290322581,0.622110716,-0.242230446,-1.05265998,26,89,"Meis2,Ntng1,Cyfip2,Smarca2,Tmem94,Tctn3,Pacs1,Ugp2,Stxbp1,Cspp1,Wdfy3,Zeb2,Trrap,Far1,Pde6d,Mapk1,Igf1r,Sema3e,Madd,Tctn2,Cep290,Tasp1"
4559,GOBP_MEMBRANE_FUSION,0.290458513,0.622129013,0.491758767,1.103431306,2894,115,"Tap1,Tapbp,Tap2,Anxa2,Ccr5,Anxa1,Ankfy1,Rab20,Cxcr4,Rab7b,Vamp8,Rab8b,Sphk1,Myof,Snap23,Dnm2,Cd9"
4560,GOMF_SPECTRIN_BINDING,0.290424457,0.622129013,0.630957206,1.192444981,2298,13,"Ptprc,Pde6g"
4561,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.290672016,0.622449809,0.491469265,1.102922435,2897,116,"Mad2l2,Pttg1,Cdt1,Nek6,Nusap1,Cenpe,Ino80,Ccnb1,Atm,Nup62,Smc4,Ube2c,Cdc6,Bub1,Aurkb,Tex14,Cdca5,Bub1b,Ncapg,Haspin,Knstrn,Ncaph,Riok2,Dusp1,Seh1l,Prc1,Spdl1,Tacc3,Chmp2a,Ncapg2,Chmp4b,Rb1,Kif18a,Trip13,Kif2c,Plk1,Kif23,Sgo1,Dlgap5,Cenpk,Pibf1,Macroh2a1,Nek2,Pinx1,Ttk"
4562,GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,0.290816327,0.622622328,-0.285466565,-1.092476597,113,47,"Sdha,Ndufb2,Dmac2,Ndufb8,Romo1,Ndufv3,Sdhc,Ndufs8,Ndufab1,Dnajc15,Uqcrc1,Dnajc19,Samm50,Uqcrb,Ndufs4,Timm17a"
4563,GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,0.290987536,0.622852348,-0.424455012,-1.142807896,606,13,"Ddo,Pipox,Got1,Got2,Dlst,Sds,Mat1a,Phykpl,Dld,Sdsl"
4564,GOBP_AORTA_MORPHOGENESIS,0.291317466,0.623285364,0.568783946,1.169168778,2606,25,"Eng,Acvrl1,Efemp2,Notch1,Rbpj,Tfap2b,Tgfb2,Chd7"
4565,HP_ELBOW_FLEXION_CONTRACTURE,0.291307509,0.623285364,0.525702385,1.142143756,2804,49,"Psmb8,Slc26a2,Plod3,Flna,Aldh18a1,Snrpb,Ecel1,Slc29a3,Pycr1,Emd,Tpm3,Lmna,Gjb2,Sprtn,Slc39a8,Tmem43"
4566,GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION,0.291434793,0.62339983,0.608041218,1.179853896,2408,16,"Nupr1,Igfbp3,Errfi1,Sfrp1"
4567,GOBP_HISTONE_H3_K9_ACETYLATION,0.291561395,0.623455309,0.630346459,1.191290732,2307,13,"Gata3,Chek1,Crtc2,Kat2b,Piwil2,Kmt2a,Brca1,Zfp451,Smarcb1,Sphk2"
4568,GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.291588395,0.623455309,0.530864342,1.147554654,2793,45,"Cd74,Hspb1,Fkbp5,Hspa5,Hspa1a,Hspa9,Sdf2l1,Unc45a,Ppib,Hspa1l,Dnajb5,Ptges3,Cct2,Dnajb13,Clu,Hspe1,Dnajb1,Hspa2,Pdcd5,Hspa14,Pdcl3,Pdia4"
